match_id,start_date,venue,team_1,team_2,winner,toss_winner,toss_decision
66386,2004-12-08,Sydney Cricket Ground,Australia,New Zealand,Australia,Australia,bat
667641,2014-01-19,McLean Park,New Zealand,India,New Zealand,India,field
667643,2014-01-22,Seddon Park,New Zealand,India,New Zealand,India,field
667645,2014-01-25,Eden Park,New Zealand,India,No Result,India,field
667647,2014-01-28,Seddon Park,New Zealand,India,New Zealand,India,bat
667649,2014-01-31,Westpac Stadium,New Zealand,India,New Zealand,India,field
667723,2014-08-27,Sophia Gardens,England,India,India,England,field
667725,2014-08-30,Trent Bridge,England,India,India,India,field
667727,2014-09-02,Edgbaston,England,India,India,India,field
667729,2014-09-05,Headingley,England,India,England,India,field
667889,2014-05-22,Kennington Oval,England,Sri Lanka,England,Sri Lanka,field
667891,2014-05-25,Riverside Ground,England,Sri Lanka,Sri Lanka,England,field
667893,2014-05-28,Old Trafford,England,Sri Lanka,England,England,field
667895,2014-05-31,Lord's,England,Sri Lanka,Sri Lanka,England,field
667897,2014-06-03,Edgbaston,England,Sri Lanka,Sri Lanka,England,bat
668953,2013-10-29,Shere Bangla National Stadium,Bangladesh,New Zealand,Bangladesh,New Zealand,field
668955,2013-10-31,Shere Bangla National Stadium,Bangladesh,New Zealand,Bangladesh,Bangladesh,bat
668957,2013-11-03,Khan Shaheb Osman Ali Stadium,Bangladesh,New Zealand,Bangladesh,Bangladesh,field
668961,2013-11-10,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Sri Lanka,New Zealand,No Result,New Zealand,field
668963,2013-11-12,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Sri Lanka,New Zealand,New Zealand,Sri Lanka,bat
668965,2013-11-16,Rangiri Dambulla International Stadium,Sri Lanka,New Zealand,Sri Lanka,New Zealand,field
676529,2013-11-21,Nehru Stadium,India,West Indies,India,West Indies,bat
676531,2013-11-24,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,India,West Indies,West Indies,West Indies,field
676533,2013-11-27,Green Park,India,West Indies,India,India,field
684679,2014-05-09,Mannofield Park,Scotland,England,England,Scotland,field
685731,2013-11-24,Newlands,South Africa,Pakistan,Pakistan,Pakistan,bat
685733,2013-11-27,St George's Park,South Africa,Pakistan,Pakistan,South Africa,field
685735,2013-11-30,SuperSport Park,South Africa,Pakistan,South Africa,South Africa,field
690355,2014-02-17,Shere Bangla National Stadium,Bangladesh,Sri Lanka,Sri Lanka,Bangladesh,field
690357,2014-02-20,Shere Bangla National Stadium,Bangladesh,Sri Lanka,Sri Lanka,Sri Lanka,bat
690359,2014-02-22,Shere Bangla National Stadium,Bangladesh,Sri Lanka,Sri Lanka,Sri Lanka,field
696731,2014-01-23,Hagley Oval,Scotland,Canada,Scotland,Canada,field
696733,2014-01-23,Bert Sutcliffe Oval,Netherlands,Kenya,Kenya,Kenya,field
696747,2014-01-28,Bay Oval,Canada,Netherlands,Netherlands,Canada,bat
696759,2014-01-30,Hagley Oval,Kenya,Scotland,Scotland,Kenya,bat
702139,2014-02-23,"Sabina Park, Kingston",West Indies,Ireland,West Indies,Ireland,bat
706767,2014-05-06,"Clontarf Cricket Club Ground, Dublin",Sri Lanka,Ireland,Sri Lanka,Ireland,field
710291,2014-02-25,Khan Shaheb Osman Ali Stadium,Pakistan,Sri Lanka,Sri Lanka,Sri Lanka,bat
710293,2014-02-26,Khan Shaheb Osman Ali Stadium,Bangladesh,India,India,India,field
710297,2014-02-28,Khan Shaheb Osman Ali Stadium,India,Sri Lanka,Sri Lanka,Sri Lanka,field
710301,2014-03-02,Shere Bangla National Stadium,India,Pakistan,Pakistan,Pakistan,field
710305,2014-03-04,Shere Bangla National Stadium,Bangladesh,Pakistan,Pakistan,Bangladesh,bat
710309,2014-03-06,Shere Bangla National Stadium,Bangladesh,Sri Lanka,Sri Lanka,Bangladesh,bat
710311,2014-03-08,Shere Bangla National Stadium,Pakistan,Sri Lanka,Sri Lanka,Pakistan,bat
722339,2015-01-16,Kingsmead,South Africa,West Indies,South Africa,South Africa,bat
722341,2015-01-18,New Wanderers Stadium,South Africa,West Indies,South Africa,West Indies,field
722343,2015-01-21,Buffalo Park,South Africa,West Indies,South Africa,West Indies,bat
722345,2015-01-25,St George's Park,South Africa,West Indies,West Indies,West Indies,field
722347,2015-01-28,SuperSport Park,South Africa,West Indies,South Africa,West Indies,field
727919,2014-10-07,Sharjah Cricket Stadium,Australia,Pakistan,Australia,Australia,bat
727921,2014-10-10,Dubai International Cricket Stadium,Australia,Pakistan,Australia,Pakistan,bat
727923,2014-10-12,Sheikh Zayed Stadium,Australia,Pakistan,Australia,Australia,bat
727935,2014-09-08,"The Village, Malahide",Ireland,Scotland,Ireland,Ireland,field
727937,2014-09-10,"The Village, Malahide",Ireland,Scotland,Ireland,Ireland,field
727939,2014-09-12,"The Village, Malahide",Ireland,Scotland,Scotland,Scotland,field
730083,2014-07-06,R Premadasa Stadium,Sri Lanka,South Africa,South Africa,South Africa,bat
730085,2014-07-09,Pallekele International Cricket Stadium,Sri Lanka,South Africa,Sri Lanka,Sri Lanka,bat
730087,2014-07-12,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Sri Lanka,South Africa,South Africa,South Africa,bat
730287,2014-08-20,"National Cricket Stadium, St George's",West Indies,Bangladesh,West Indies,West Indies,field
730289,2014-08-22,"National Cricket Stadium, St George's",West Indies,Bangladesh,West Indies,Bangladesh,field
730291,2014-08-25,"Warner Park, Basseterre",West Indies,Bangladesh,West Indies,West Indies,bat
736437,2014-08-17,Queens Sports Club,Zimbabwe,South Africa,South Africa,Zimbabwe,field
736439,2014-08-19,Queens Sports Club,Zimbabwe,South Africa,South Africa,Zimbabwe,field
736441,2014-08-21,Queens Sports Club,Zimbabwe,South Africa,South Africa,South Africa,field
736443,2014-08-25,Harare Sports Club,Zimbabwe,Australia,Australia,Zimbabwe,field
736445,2014-08-27,Harare Sports Club,Australia,South Africa,South Africa,South Africa,field
736447,2014-08-29,Harare Sports Club,Zimbabwe,South Africa,South Africa,Zimbabwe,field
736449,2014-08-31,Harare Sports Club,Zimbabwe,Australia,Zimbabwe,Australia,bat
736451,2014-09-02,Harare Sports Club,Australia,South Africa,Australia,South Africa,field
736453,2014-09-04,Harare Sports Club,Zimbabwe,South Africa,South Africa,Zimbabwe,field
736455,2014-09-06,Harare Sports Club,Australia,South Africa,South Africa,South Africa,field
736511,2014-05-04,Kinrara Academy Oval,Hong Kong,United Arab Emirates,United Arab Emirates,United Arab Emirates,field
742619,2014-12-08,Dubai International Cricket Stadium,New Zealand,Pakistan,Pakistan,Pakistan,field
742621,2014-12-12,Sharjah Cricket Stadium,New Zealand,Pakistan,New Zealand,Pakistan,bat
742623,2014-12-14,Sharjah Cricket Stadium,New Zealand,Pakistan,Pakistan,Pakistan,bat
742625,2014-12-17,Sheikh Zayed Stadium,New Zealand,Pakistan,New Zealand,New Zealand,bat
742627,2014-12-19,Sheikh Zayed Stadium,New Zealand,Pakistan,New Zealand,New Zealand,bat
743943,2015-06-09,Edgbaston,England,New Zealand,England,New Zealand,field
743945,2015-06-12,Kennington Oval,England,New Zealand,New Zealand,New Zealand,bat
743947,2015-06-14,The Rose Bowl,England,New Zealand,New Zealand,England,bat
743949,2015-06-17,Trent Bridge,England,New Zealand,England,New Zealand,bat
743951,2015-06-20,Riverside Ground,England,New Zealand,England,England,field
743973,2015-08-27,"Civil Service Cricket Club, Stormont",Ireland,Australia,Australia,Australia,bat
743977,2015-09-03,The Rose Bowl,England,Australia,Australia,Australia,bat
743979,2015-09-05,Lord's,England,Australia,Australia,England,field
743981,2015-09-08,Old Trafford,England,Australia,England,England,bat
743983,2015-09-11,Headingley,England,Australia,England,Australia,bat
743985,2015-09-13,Old Trafford,England,Australia,Australia,England,bat
744679,2014-06-15,Shere Bangla National Stadium,Bangladesh,India,India,Bangladesh,bat
744681,2014-06-17,Shere Bangla National Stadium,Bangladesh,India,India,Bangladesh,field
744683,2014-06-19,Shere Bangla National Stadium,Bangladesh,India,No Result,India,bat
745159,2014-08-23,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Sri Lanka,Pakistan,Pakistan,Pakistan,field
745161,2014-08-26,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Sri Lanka,Pakistan,Sri Lanka,Sri Lanka,bat
745163,2014-08-30,Rangiri Dambulla International Stadium,Sri Lanka,Pakistan,Sri Lanka,Pakistan,bat
749771,2014-10-21,Bay Oval,New Zealand,South Africa,South Africa,South Africa,field
749773,2014-10-24,Bay Oval,New Zealand,South Africa,South Africa,New Zealand,field
749775,2014-10-27,Seddon Park,New Zealand,South Africa,No Result,New Zealand,field
749781,2015-01-11,Hagley Oval,New Zealand,Sri Lanka,New Zealand,Sri Lanka,bat
749783,2015-01-15,Seddon Park,New Zealand,Sri Lanka,Sri Lanka,New Zealand,bat
749785,2015-01-17,Eden Park,New Zealand,Sri Lanka,No Result,Sri Lanka,field
749787,2015-01-20,Saxton Oval,New Zealand,Sri Lanka,New Zealand,Sri Lanka,bat
749789,2015-01-23,University Oval,New Zealand,Sri Lanka,New Zealand,Sri Lanka,field
749791,2015-01-25,University Oval,New Zealand,Sri Lanka,New Zealand,New Zealand,bat
749793,2015-01-29,Westpac Stadium,New Zealand,Sri Lanka,Sri Lanka,Sri Lanka,bat
749795,2015-01-31,Westpac Stadium,New Zealand,Pakistan,New Zealand,New Zealand,field
749797,2015-02-03,McLean Park,New Zealand,Pakistan,New Zealand,New Zealand,bat
750663,2014-11-26,R Premadasa Stadium,Sri Lanka,England,Sri Lanka,England,field
750665,2014-11-29,R Premadasa Stadium,Sri Lanka,England,Sri Lanka,England,bat
750667,2014-12-03,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Sri Lanka,England,England,Sri Lanka,bat
750669,2014-12-07,R Premadasa Stadium,Sri Lanka,England,Sri Lanka,England,bat
750671,2014-12-10,Pallekele International Cricket Stadium,Sri Lanka,England,England,England,field
750673,2014-12-13,Pallekele International Cricket Stadium,Sri Lanka,England,Sri Lanka,Sri Lanka,bat
750675,2014-12-16,R Premadasa Stadium,Sri Lanka,England,Sri Lanka,Sri Lanka,bat
754723,2014-11-14,Western Australia Cricket Association Ground,Australia,South Africa,Australia,South Africa,field
754725,2014-11-16,Western Australia Cricket Association Ground,Australia,South Africa,South Africa,Australia,bat
754727,2014-11-19,Manuka Oval,Australia,South Africa,Australia,Australia,bat
754729,2014-11-21,Melbourne Cricket Ground,Australia,South Africa,Australia,South Africa,bat
754731,2014-11-23,Sydney Cricket Ground,Australia,South Africa,Australia,South Africa,bat
754749,2015-01-18,Melbourne Cricket Ground,Australia,India,Australia,India,bat
754751,2015-01-16,Sydney Cricket Ground,Australia,England,Australia,England,bat
754753,2015-01-20,"Brisbane Cricket Ground, Woolloongabba",England,India,England,India,bat
754755,2015-01-23,Bellerive Oval,Australia,England,Australia,Australia,field
754757,2015-01-26,Sydney Cricket Ground,Australia,India,No Result,Australia,field
754759,2015-01-30,Western Australia Cricket Association Ground,England,India,England,England,field
754761,2015-02-01,Western Australia Cricket Association Ground,Australia,England,Australia,England,field
760787,2014-11-21,Zahur Ahmed Chowdhury Stadium,Bangladesh,Zimbabwe,Bangladesh,Zimbabwe,field
760789,2014-11-23,Zahur Ahmed Chowdhury Stadium,Bangladesh,Zimbabwe,Bangladesh,Bangladesh,bat
760791,2014-11-26,Shere Bangla National Stadium,Bangladesh,Zimbabwe,Bangladesh,Zimbabwe,field
760793,2014-11-28,Shere Bangla National Stadium,Bangladesh,Zimbabwe,Bangladesh,Bangladesh,bat
760795,2014-12-01,Shere Bangla National Stadium,Bangladesh,Zimbabwe,Bangladesh,Zimbabwe,bat
760889,2015-05-08,"The Village, Malahide",Ireland,England,No Result,England,field
770121,2014-10-08,Nehru Stadium,India,West Indies,West Indies,India,field
770123,2014-10-11,Feroz Shah Kotla,India,West Indies,India,India,bat
770127,2014-10-17,Himachal Pradesh Cricket Association Stadium,India,West Indies,India,West Indies,field
792289,2014-11-02,Barabati Stadium,India,Sri Lanka,India,Sri Lanka,field
792291,2014-11-06,"Sardar Patel Stadium, Motera",India,Sri Lanka,India,Sri Lanka,bat
792293,2014-11-09,"Rajiv Gandhi International Stadium, Uppal",India,Sri Lanka,India,Sri Lanka,bat
792295,2014-11-13,Eden Gardens,India,Sri Lanka,India,India,bat
792297,2014-11-16,JSCA International Stadium Complex,India,Sri Lanka,India,Sri Lanka,bat
800469,2016-02-03,Mangaung Oval,South Africa,England,England,England,bat
800471,2016-02-06,St George's Park,South Africa,England,England,South Africa,bat
800473,2016-02-09,SuperSport Park,South Africa,England,South Africa,England,bat
800475,2016-02-12,New Wanderers Stadium,South Africa,England,South Africa,South Africa,field
800477,2016-02-14,Newlands,South Africa,England,South Africa,South Africa,field
810829,2015-01-12,Dubai International Cricket Stadium,Ireland,Scotland,Ireland,Ireland,field
817207,2015-07-10,Shere Bangla National Stadium,Bangladesh,South Africa,South Africa,Bangladesh,bat
817209,2015-07-12,Shere Bangla National Stadium,Bangladesh,South Africa,Bangladesh,South Africa,bat
817211,2015-07-15,Zahur Ahmed Chowdhury Stadium,Bangladesh,South Africa,Bangladesh,South Africa,bat
848843,2015-08-19,SuperSport Park,South Africa,New Zealand,South Africa,New Zealand,field
848845,2015-08-23,Senwes Park,South Africa,New Zealand,New Zealand,South Africa,bat
848847,2015-08-26,Kingsmead,South Africa,New Zealand,South Africa,South Africa,bat
858485,2015-04-17,Shere Bangla National Stadium,Bangladesh,Pakistan,Bangladesh,Bangladesh,bat
858487,2015-04-19,Shere Bangla National Stadium,Bangladesh,Pakistan,Bangladesh,Pakistan,bat
858489,2015-04-22,Shere Bangla National Stadium,Bangladesh,Pakistan,Bangladesh,Pakistan,bat
860269,2015-07-11,Rangiri Dambulla International Stadium,Sri Lanka,Pakistan,Pakistan,Pakistan,field
860271,2015-07-15,Pallekele International Cricket Stadium,Sri Lanka,Pakistan,Sri Lanka,Pakistan,bat
860273,2015-07-19,R Premadasa Stadium,Sri Lanka,Pakistan,Pakistan,Pakistan,bat
860275,2015-07-22,R Premadasa Stadium,Sri Lanka,Pakistan,Pakistan,Sri Lanka,bat
860277,2015-07-26,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Sri Lanka,Pakistan,Sri Lanka,Sri Lanka,bat
868727,2015-05-26,Gaddafi Stadium,Pakistan,Zimbabwe,Pakistan,Pakistan,bat
868729,2015-05-29,Gaddafi Stadium,Pakistan,Zimbabwe,Pakistan,Pakistan,field
868731,2015-05-31,Gaddafi Stadium,Pakistan,Zimbabwe,No Result,Pakistan,bat
870731,2015-06-18,Shere Bangla National Stadium,Bangladesh,India,Bangladesh,Bangladesh,bat
870733,2015-06-21,Shere Bangla National Stadium,Bangladesh,India,Bangladesh,India,bat
870735,2015-06-24,Shere Bangla National Stadium,Bangladesh,India,India,Bangladesh,field
885959,2015-07-10,Harare Sports Club,Zimbabwe,India,India,Zimbabwe,field
885965,2015-07-12,Harare Sports Club,Zimbabwe,India,India,Zimbabwe,field
885967,2015-07-14,Harare Sports Club,Zimbabwe,India,India,Zimbabwe,field
894287,2015-08-02,Harare Sports Club,Zimbabwe,New Zealand,Zimbabwe,Zimbabwe,field
894289,2015-08-04,Harare Sports Club,Zimbabwe,New Zealand,New Zealand,Zimbabwe,bat
894291,2015-08-07,Harare Sports Club,Zimbabwe,New Zealand,New Zealand,Zimbabwe,field
895807,2016-01-12,Western Australia Cricket Association Ground,Australia,India,Australia,India,bat
895809,2016-01-15,"Brisbane Cricket Ground, Woolloongabba",Australia,India,Australia,India,bat
895811,2016-01-17,Melbourne Cricket Ground,Australia,India,Australia,Australia,field
895813,2016-01-20,Manuka Oval,Australia,India,Australia,Australia,bat
895815,2016-01-23,Sydney Cricket Ground,Australia,India,India,India,field
902641,2015-11-11,Sheikh Zayed Stadium,England,Pakistan,Pakistan,England,bat
902643,2015-11-13,Sheikh Zayed Stadium,England,Pakistan,England,England,bat
902645,2015-11-17,Sharjah Cricket Stadium,England,Pakistan,England,Pakistan,bat
902647,2015-11-20,Dubai International Cricket Stadium,England,Pakistan,England,England,bat
903593,2015-10-11,Green Park,India,South Africa,South Africa,South Africa,bat
903595,2015-10-14,Holkar Cricket Stadium,India,South Africa,India,India,bat
903597,2015-10-18,Saurashtra Cricket Association Stadium,India,South Africa,South Africa,South Africa,bat
903599,2015-10-22,"MA Chidambaram Stadium, Chepauk",India,South Africa,India,India,bat
903601,2015-10-25,Wankhede Stadium,India,South Africa,South Africa,South Africa,bat
911049,2015-11-16,ICC Academy,United Arab Emirates,Hong Kong,Hong Kong,Hong Kong,bat
913621,2016-06-18,"The Village, Malahide",Ireland,Sri Lanka,Sri Lanka,Ireland,field
913623,2016-06-21,Trent Bridge,England,Sri Lanka,No Result,England,field
913625,2016-06-24,Edgbaston,England,Sri Lanka,England,Sri Lanka,bat
913627,2016-06-26,County Ground,England,Sri Lanka,No Result,England,field
913629,2016-06-29,Kennington Oval,England,Sri Lanka,England,England,field
913631,2016-07-02,Sophia Gardens,England,Sri Lanka,England,Sri Lanka,field
913649,2016-08-18,"The Village, Malahide",Ireland,Pakistan,Pakistan,Ireland,field
913653,2016-08-24,The Rose Bowl,England,Pakistan,England,Pakistan,bat
913655,2016-08-27,Lord's,England,Pakistan,England,Pakistan,bat
913657,2016-08-30,Trent Bridge,England,Pakistan,England,England,bat
913659,2016-09-01,Headingley,England,Pakistan,England,Pakistan,bat
913661,2016-09-04,Sophia Gardens,England,Pakistan,Pakistan,Pakistan,field
914207,2015-12-26,Hagley Oval,New Zealand,Sri Lanka,New Zealand,Sri Lanka,bat
914209,2015-12-28,Hagley Oval,New Zealand,Sri Lanka,New Zealand,Sri Lanka,bat
914211,2015-12-31,Saxton Oval,New Zealand,Sri Lanka,Sri Lanka,New Zealand,bat
914213,2016-01-02,Saxton Oval,New Zealand,Sri Lanka,No Result,Sri Lanka,field
914215,2016-01-05,Bay Oval,New Zealand,Sri Lanka,New Zealand,Sri Lanka,field
914227,2016-01-25,Basin Reserve,New Zealand,Pakistan,New Zealand,Pakistan,field
914231,2016-02-03,Eden Park,New Zealand,Australia,New Zealand,Australia,field
914233,2016-02-06,Westpac Stadium,New Zealand,Australia,Australia,New Zealand,bat
914235,2016-02-08,Seddon Park,New Zealand,Australia,New Zealand,Australia,field
914265,2016-01-31,Eden Park,New Zealand,Pakistan,New Zealand,Pakistan,bat
915777,2015-11-01,R Premadasa Stadium,Sri Lanka,West Indies,Sri Lanka,Sri Lanka,field
915779,2015-11-04,R Premadasa Stadium,Sri Lanka,West Indies,Sri Lanka,West Indies,bat
915781,2015-11-07,Pallekele International Cricket Stadium,Sri Lanka,West Indies,Sri Lanka,Sri Lanka,field
919607,2015-10-01,Harare Sports Club,Zimbabwe,Pakistan,Pakistan,Zimbabwe,field
919609,2015-10-03,Harare Sports Club,Zimbabwe,Pakistan,Zimbabwe,Pakistan,field
919611,2015-10-05,Harare Sports Club,Zimbabwe,Pakistan,Pakistan,Pakistan,field
919613,2015-10-09,Harare Sports Club,Zimbabwe,Ireland,Zimbabwe,Zimbabwe,field
919615,2015-10-11,Harare Sports Club,Zimbabwe,Ireland,Zimbabwe,Zimbabwe,field
919617,2015-10-13,Harare Sports Club,Zimbabwe,Ireland,Ireland,Ireland,field
931390,2015-11-07,Shere Bangla National Stadium,Bangladesh,Zimbabwe,Bangladesh,Zimbabwe,field
931392,2015-11-09,Shere Bangla National Stadium,Bangladesh,Zimbabwe,Bangladesh,Zimbabwe,field
931394,2015-11-11,Shere Bangla National Stadium,Bangladesh,Zimbabwe,Bangladesh,Bangladesh,bat
932849,2016-06-03,Providence Stadium,West Indies,South Africa,West Indies,South Africa,bat
932851,2016-06-05,Providence Stadium,West Indies,Australia,Australia,Australia,field
