match_id,venue,date,innings,team,pp_runs,pp_wkts,mid_runs,mid_wkts,dth_runs,dth_wkts
1144483,Kennington Oval,2019-05-30,2,South Africa,44,2,163,8,0,0
1144484,Trent Bridge,2019-05-31,1,Pakistan,45,3,60,7,0,0
1144484,Trent Bridge,2019-05-31,2,West Indies,71,2,37,1,0,0
1144485,Sophia Gardens,2019-06-01,1,Sri Lanka,51,3,85,7,0,0
1144485,Sophia Gardens,2019-06-01,2,New Zealand,77,0,60,0,0,0
1144487,Kennington Oval,2019-06-02,1,Bangladesh,65,1,179,3,86,2
1144487,Kennington Oval,2019-06-02,2,South Africa,51,1,177,4,81,3
1144488,Trent Bridge,2019-06-03,1,Pakistan,69,0,183,3,96,5
1144488,Trent Bridge,2019-06-03,2,England,62,2,196,3,76,4
1144490,The Rose Bowl,2019-06-05,1,South Africa,34,2,127,5,66,2
1144490,The Rose Bowl,2019-06-05,2,India,34,1,137,2,59,1
1144491,Kennington Oval,2019-06-05,1,Bangladesh,49,1,139,4,56,5
1144491,Kennington Oval,2019-06-05,2,New Zealand,55,2,145,3,48,3
1144492,Trent Bridge,2019-06-06,1,Australia,48,4,158,2,82,4
1144492,Trent Bridge,2019-06-06,2,West Indies,54,2,167,4,52,3
1144494,Sophia Gardens,2019-06-08,1,England,67,0,208,3,111,3
1144494,Sophia Gardens,2019-06-08,2,Bangladesh,48,1,176,4,56,5
1144496,Kennington Oval,2019-06-09,1,India,41,0,195,2,116,3
1144496,Kennington Oval,2019-06-09,2,Australia,48,0,190,5,78,5
1144497,The Rose Bowl,2019-06-10,1,South Africa,29,2,0,0,0,0
1144499,The Cooper Associates County Ground,2019-06-12,1,Australia,56,0,200,4,51,6
1144499,The Cooper Associates County Ground,2019-06-12,2,Pakistan,51,1,179,6,36,3
1144501,The Rose Bowl,2019-06-14,1,West Indies,41,1,161,7,10,2
1144501,The Rose Bowl,2019-06-14,2,England,62,0,151,2,0,0
1144502,Kennington Oval,2019-06-15,1,Australia,53,0,184,2,97,5
1144502,Kennington Oval,2019-06-15,2,Sri Lanka,87,0,149,8,11,2
1144504,Old Trafford,2019-06-16,1,India,53,0,195,2,88,3
1144504,Old Trafford,2019-06-16,2,Pakistan,38,1,174,5,0,0
1144505,The Cooper Associates County Ground,2019-06-17,1,West Indies,32,1,211,4,78,3
1144505,The Cooper Associates County Ground,2019-06-17,2,Bangladesh,70,1,235,2,17,0
1144507,Edgbaston,2019-06-19,1,South Africa,40,1,129,3,72,2
1144507,Edgbaston,2019-06-19,2,New Zealand,43,1,141,4,61,1
1144508,Trent Bridge,2019-06-20,1,Australia,53,0,197,1,131,4
1144508,Trent Bridge,2019-06-20,2,Bangladesh,53,1,192,3,88,4
1144509,Headingley,2019-06-21,1,Sri Lanka,48,2,123,3,61,4
1144509,Headingley,2019-06-21,2,England,38,2,138,4,36,4
1144511,Old Trafford,2019-06-22,1,New Zealand,30,2,169,1,92,5
1144511,Old Trafford,2019-06-22,2,West Indies,59,2,163,6,64,2
1144512,Lord's,2019-06-23,1,Pakistan,58,0,159,3,91,4
1144512,Lord's,2019-06-23,2,South Africa,38,1,151,4,70,4
1144514,Lord's,2019-06-25,1,Australia,44,0,171,4,70,3
1144514,Lord's,2019-06-25,2,England,39,3,152,4,30,3
1144515,Edgbaston,2019-06-26,1,New Zealand,44,3,108,2,85,1
1144515,Edgbaston,2019-06-26,2,Pakistan,43,1,140,2,58,1
1144516,Old Trafford,2019-06-27,1,India,47,1,139,4,82,2
1144516,Old Trafford,2019-06-27,2,West Indies,29,2,114,8,0,0
1144517,Riverside Ground,2019-06-28,1,Sri Lanka,67,2,96,5,40,3
1144517,Riverside Ground,2019-06-28,2,South Africa,53,1,153,0,0,0
1144519,Lord's,2019-06-29,1,Australia,40,2,148,3,55,4
1144519,Lord's,2019-06-29,2,New Zealand,31,1,110,7,16,2
1144520,Edgbaston,2019-06-30,1,England,47,0,198,3,92,4
1144520,Edgbaston,2019-06-30,2,India,28,1,206,3,72,1
1144521,Riverside Ground,2019-07-01,1,Sri Lanka,49,0,204,4,85,2
1144521,Riverside Ground,2019-07-01,2,West Indies,37,2,207,4,71,3
1144522,Edgbaston,2019-07-02,1,India,69,0,182,4,63,5
1144522,Edgbaston,2019-07-02,2,Bangladesh,40,1,185,5,61,4
1144523,Riverside Ground,2019-07-03,1,England,67,0,174,4,64,4
1144523,Riverside Ground,2019-07-03,2,New Zealand,37,2,134,6,15,2
1144525,Lord's,2019-07-05,1,Pakistan,38,1,192,1,85,7
1144525,Lord's,2019-07-05,2,Bangladesh,47,1,150,5,24,4
1144526,Headingley,2019-07-06,1,Sri Lanka,52,2,148,3,64,2
1144526,Headingley,2019-07-06,2,India,59,0,175,1,31,2
1144527,Old Trafford,2019-07-06,1,South Africa,73,0,172,2,80,4
1144527,Old Trafford,2019-07-06,2,Australia,44,2,183,3,88,5
1144528,Old Trafford,2019-07-09,1,New Zealand,27,1,128,2,84,5
1144528,Old Trafford,2019-07-09,2,India,24,4,126,2,71,4
1144529,Edgbaston,2019-07-11,1,Australia,27,3,148,4,48,3
1144529,Edgbaston,2019-07-11,2,England,50,0,176,2,0,0
1144530,Lord's,2019-07-14,1,New Zealand,33,1,146,4,62,3
1144530,Lord's,2019-07-14,2,England,39,1,131,3,71,6
1144986,Perth Stadium,2018-11-04,1,Australia,19,3,133,7,0,0
1144986,Perth Stadium,2018-11-04,2,South Africa,57,0,96,4,0,0
1144987,Adelaide Oval,2018-11-09,1,Australia,58,1,124,6,49,3
1144987,Adelaide Oval,2018-11-09,2,South Africa,48,2,129,4,47,3
1144988,Bellerive Oval,2018-11-11,1,South Africa,27,2,163,1,130,2
1144988,Bellerive Oval,2018-11-11,2,Australia,39,2,176,2,65,5
1144997,Sydney Cricket Ground,2019-01-12,1,Australia,41,2,154,2,93,1
1144997,Sydney Cricket Ground,2019-01-12,2,India,21,3,159,2,74,4
1144998,Adelaide Oval,2019-01-15,1,Australia,38,2,167,3,93,4
1144998,Adelaide Oval,2019-01-15,2,India,53,1,163,2,83,1
1144999,Melbourne Cricket Ground,2019-01-18,1,Australia,30,2,160,4,40,4
1144999,Melbourne Cricket Ground,2019-01-18,2,India,26,1,139,2,69,0
1146720,Providence Stadium,2018-07-22,1,Bangladesh,31,1,156,0,92,3
1146720,Providence Stadium,2018-07-22,2,West Indies,31,1,137,7,63,1
1146721,Providence Stadium,2018-07-25,1,West Indies,34,1,148,3,89,6
1146721,Providence Stadium,2018-07-25,2,Bangladesh,79,1,117,2,72,3
1146722,"Warner Park, Basseterre",2018-07-28,1,Bangladesh,37,1,168,3,96,2
1146722,"Warner Park, Basseterre",2018-07-28,2,West Indies,53,0,140,4,90,2
1152841,Kennington Oval,2019-05-08,1,Pakistan,35,1,45,1,0,0
1152842,The Rose Bowl,2019-05-11,1,England,57,0,204,3,112,0
1152842,The Rose Bowl,2019-05-11,2,Pakistan,66,0,210,4,85,3
1152843,County Ground,2019-05-14,1,Pakistan,59,2,205,2,94,5
1152843,County Ground,2019-05-14,2,England,74,0,238,3,47,1
1152844,Trent Bridge,2019-05-17,1,Pakistan,63,0,189,3,88,4
1152844,Trent Bridge,2019-05-17,2,England,68,0,190,6,83,1
1152845,Headingley,2019-05-19,1,England,95,1,181,5,75,3
1152845,Headingley,2019-05-19,2,Pakistan,55,3,195,5,47,2
1153243,Dubai International Cricket Stadium,2018-09-15,1,Bangladesh,24,2,174,5,63,3
1153243,Dubai International Cricket Stadium,2018-09-15,2,Sri Lanka,42,4,82,6,0,0
1153244,Dubai International Cricket Stadium,2018-09-16,2,Pakistan,46,1,74,1,0,0
1153246,Dubai International Cricket Stadium,2018-09-18,1,India,56,1,181,1,48,5
1153247,Dubai International Cricket Stadium,2018-09-19,1,Pakistan,25,2,132,5,5,3
1153247,Dubai International Cricket Stadium,2018-09-19,2,India,58,0,106,2,0,0
1153249,Dubai International Cricket Stadium,2018-09-21,1,Bangladesh,44,3,84,4,45,3
1153249,Dubai International Cricket Stadium,2018-09-21,2,India,51,0,123,3,0,0
1153251,Dubai International Cricket Stadium,2018-09-23,1,Pakistan,28,1,141,3,68,3
1153251,Dubai International Cricket Stadium,2018-09-23,2,India,53,0,185,1,0,0
1153254,Sheikh Zayed Stadium,2018-09-26,1,Bangladesh,27,3,160,2,52,5
1153254,Sheikh Zayed Stadium,2018-09-26,2,Pakistan,37,3,128,3,37,3
1153255,Dubai International Cricket Stadium,2018-09-28,1,Bangladesh,65,0,113,5,44,5
1153255,Dubai International Cricket Stadium,2018-09-28,2,India,57,2,115,3,51,2
1153314,"Shere Bangla National Stadium, Mirpur",2018-12-09,1,West Indies,31,1,98,5,66,3
1153314,"Shere Bangla National Stadium, Mirpur",2018-12-09,2,Bangladesh,47,2,149,3,0,0
1153315,"Shere Bangla National Stadium, Mirpur",2018-12-11,1,Bangladesh,47,1,144,2,64,4
1153315,"Shere Bangla National Stadium, Mirpur",2018-12-11,2,West Indies,37,1,152,5,67,0
1153316,Sylhet International Cricket Stadium,2018-12-14,1,West Indies,45,1,106,6,47,2
1153316,Sylhet International Cricket Stadium,2018-12-14,2,Bangladesh,45,0,157,2,0,0
1153635,"Shere Bangla National Stadium, Mirpur",2018-10-21,1,Bangladesh,39,2,147,4,85,2
1153636,Zahur Ahmed Chowdhury Stadium,2018-10-24,2,Bangladesh,50,0,170,3,30,0
1153637,Zahur Ahmed Chowdhury Stadium,2018-10-26,2,Bangladesh,80,1,194,2,14,0
1153691,McLean Park,2019-01-23,1,New Zealand,34,2,123,8,0,0
1153691,McLean Park,2019-01-23,2,India,43,1,113,1,0,0
1153692,Bay Oval,2019-01-26,1,India,56,0,182,3,86,1
1153692,Bay Oval,2019-01-26,2,New Zealand,63,2,171,7,0,1
1153693,Bay Oval,2019-01-28,1,New Zealand,42,2,149,3,52,5
1153693,Bay Oval,2019-01-28,2,India,44,1,174,2,27,0
1153694,Seddon Park,2019-01-31,1,India,32,2,60,8,0,0
1153694,Seddon Park,2019-01-31,2,New Zealand,51,2,42,0,0,0
1153695,Westpac Stadium,2019-02-03,1,India,22,4,146,1,84,5
1153695,Westpac Stadium,2019-02-03,2,New Zealand,38,2,151,5,28,3
1153840,Bay Oval,2019-01-03,1,New Zealand,58,1,187,1,126,5
1153840,Bay Oval,2019-01-03,2,Sri Lanka,70,0,196,4,60,6
1153841,Bay Oval,2019-01-05,1,New Zealand,50,2,172,2,97,3
1153841,Bay Oval,2019-01-05,2,Sri Lanka,50,1,188,7,60,2
1153842,Saxton Oval,2019-01-08,1,New Zealand,55,2,179,1,130,1
1153842,Saxton Oval,2019-01-08,2,Sri Lanka,73,1,175,5,1,4
1153844,McLean Park,2019-02-13,1,Bangladesh,50,4,131,3,51,3
1153844,McLean Park,2019-02-13,2,New Zealand,42,0,156,2,35,0
1153845,Hagley Oval,2019-02-16,1,Bangladesh,32,2,158,4,36,4
1153845,Hagley Oval,2019-02-16,2,New Zealand,59,1,170,1,0,0
1153846,University Oval,2019-02-20,1,New Zealand,52,1,172,3,106,2
1153846,University Oval,2019-02-20,2,Bangladesh,40,4,158,3,44,3
1157378,Sheikh Zayed Stadium,2018-11-07,1,New Zealand,47,2,152,1,67,6
1157378,Sheikh Zayed Stadium,2018-11-07,2,Pakistan,39,3,142,3,38,4
1157379,Sheikh Zayed Stadium,2018-11-09,1,New Zealand,55,2,102,3,52,4
1157379,Sheikh Zayed Stadium,2018-11-09,2,Pakistan,45,0,163,5,4,0
1157380,Dubai International Cricket Stadium,2018-11-11,1,Pakistan,48,0,156,2,75,6
1157380,Dubai International Cricket Stadium,2018-11-11,2,New Zealand,35,1,0,0,0,0
1157754,Barsapara Cricket Stadium,2018-10-21,1,West Indies,59,1,195,6,68,1
1157754,Barsapara Cricket Stadium,2018-10-21,2,India,71,1,232,1,23,0
1157755,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2018-10-24,1,India,49,2,172,1,100,3
1157755,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2018-10-24,2,West Indies,72,2,187,3,62,2
1157756,Maharashtra Cricket Association Stadium,2018-10-27,1,West Indies,46,2,165,4,72,3
1157756,Maharashtra Cricket Association Stadium,2018-10-27,2,India,54,1,161,4,25,5
1157757,Brabourne Stadium,2018-10-29,1,India,56,0,205,2,116,3
1157757,Brabourne Stadium,2018-10-29,2,West Indies,45,4,108,6,0,0
1157758,Greenfield International Stadium,2018-11-01,1,West Indies,30,2,74,8,0,0
1157758,Greenfield International Stadium,2018-11-01,2,India,52,1,53,0,0,0
1158066,"Kensington Oval, Barbados",2019-02-20,1,West Indies,49,1,211,3,100,4
1158066,"Kensington Oval, Barbados",2019-02-20,2,England,88,0,214,2,62,2
1158067,"Kensington Oval, Barbados",2019-02-22,1,West Indies,49,0,159,5,81,1
1158067,"Kensington Oval, Barbados",2019-02-22,2,England,42,2,186,3,35,5
1158069,"National Cricket Stadium, Grenada",2019-02-27,1,England,89,0,175,3,154,3
1158069,"National Cricket Stadium, Grenada",2019-02-27,2,West Indies,75,2,249,4,65,4
1158070,"Darren Sammy National Cricket Stadium, St Lucia",2019-03-02,1,England,55,2,58,8,0,0
1158070,"Darren Sammy National Cricket Stadium, St Lucia",2019-03-02,2,West Indies,97,3,18,0,0,0
1161014,"The Village, Malahide",2019-05-03,2,England,46,3,129,3,24,0
1168242,"Rajiv Gandhi International Stadium, Uppal",2019-03-02,1,Australia,38,1,135,5,63,1
1168242,"Rajiv Gandhi International Stadium, Uppal",2019-03-02,2,India,42,1,134,3,64,0
1168243,"Vidarbha Cricket Association Stadium, Jamtha",2019-03-05,1,India,39,2,165,4,46,4
1168243,"Vidarbha Cricket Association Stadium, Jamtha",2019-03-05,2,Australia,60,0,126,5,56,5
1168244,JSCA International Stadium Complex,2019-03-08,1,Australia,52,0,192,2,69,3
1168244,JSCA International Stadium Complex,2019-03-08,2,India,40,3,187,3,54,4
1168245,"Punjab Cricket Association IS Bindra Stadium, Mohali",2019-03-10,1,India,58,0,209,3,91,6
1168245,"Punjab Cricket Association IS Bindra Stadium, Mohali",2019-03-10,2,Australia,47,2,214,2,98,2
1168246,Arun Jaitley Stadium,2019-03-13,1,Australia,52,0,150,4,70,5
1168246,Arun Jaitley Stadium,2019-03-13,2,India,43,1,135,5,59,4
1168508,Castle Avenue,2019-05-05,1,West Indies,37,0,222,0,122,3
1168509,Castle Avenue,2019-05-07,1,West Indies,48,0,149,2,64,7
1168509,Castle Avenue,2019-05-07,2,Bangladesh,38,0,187,2,39,0
1168511,"The Village, Malahide",2019-05-11,2,West Indies,73,0,179,4,79,1
1168512,"The Village, Malahide",2019-05-13,1,West Indies,55,1,125,3,67,5
1168512,"The Village, Malahide",2019-05-13,2,Bangladesh,58,1,149,3,41,1
1168513,Castle Avenue,2019-05-15,2,Bangladesh,58,0,218,4,18,1
1168514,"The Village, Malahide",2019-05-17,1,West Indies,50,0,102,1,0,0
1168514,"The Village, Malahide",2019-05-17,2,Bangladesh,94,2,119,3,0,0
1169332,"Grange Cricket Club, Raeburn Place",2019-05-21,1,Sri Lanka,53,0,170,4,99,4
1174238,Sharjah Cricket Stadium,2019-03-22,1,Pakistan,40,1,154,3,86,1
1174238,Sharjah Cricket Stadium,2019-03-22,2,Australia,61,0,160,1,60,1
1174239,Sharjah Cricket Stadium,2019-03-24,1,Pakistan,49,2,162,2,73,3
1174239,Sharjah Cricket Stadium,2019-03-24,2,Australia,48,0,187,1,50,1
1174240,Sheikh Zayed Stadium,2019-03-27,1,Australia,48,2,128,2,90,2
1174240,Sheikh Zayed Stadium,2019-03-27,2,Pakistan,21,3,145,3,20,4
1174241,Dubai International Cricket Stadium,2019-03-29,1,Australia,39,0,152,5,86,2
1174241,Dubai International Cricket Stadium,2019-03-29,2,Pakistan,51,1,161,1,59,6
1174242,Dubai International Cricket Stadium,2019-03-31,1,Australia,57,0,163,2,107,5
1174242,Dubai International Cricket Stadium,2019-03-31,2,Pakistan,55,1,184,3,68,3
1183537,Sydney Cricket Ground,2020-03-13,1,Australia,51,0,143,4,64,3
1183537,Sydney Cricket Ground,2020-03-13,2,New Zealand,28,1,152,8,7,1
1185310,Newlands,2020-02-04,1,England,52,1,139,5,67,2
1185310,Newlands,2020-02-04,2,South Africa,41,1,177,1,41,1
1185311,Kingsmead,2020-02-07,1,South Africa,61,1,10,1,0,0
1185312,The Wanderers Stadium,2020-02-09,1,South Africa,36,1,142,4,78,2
1185312,The Wanderers Stadium,2020-02-09,2,England,77,2,167,5,13,1
1185319,Boland Park,2020-02-29,1,South Africa,50,3,159,1,82,3
1185319,Boland Park,2020-02-29,2,Australia,58,2,139,4,20,4
1185320,Mangaung Oval,2020-03-04,1,Australia,73,1,149,3,49,6
1185320,Mangaung Oval,2020-03-04,2,South Africa,42,1,154,3,78,0
1185321,Senwes Park,2020-03-07,1,Australia,38,1,142,3,74,3
1185321,Senwes Park,2020-03-07,2,South Africa,54,1,168,2,36,1
1187021,"MA Chidambaram Stadium, Chepauk",2019-12-15,1,India,33,2,183,3,71,3
1187021,"MA Chidambaram Stadium, Chepauk",2019-12-15,2,West Indies,36,1,196,1,59,0
1187022,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2019-12-18,1,India,55,0,205,2,127,3
1187022,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2019-12-18,2,West Indies,56,0,201,8,23,2
1187023,Barabati Stadium,2019-12-22,1,West Indies,44,0,153,4,118,1
1187023,Barabati Stadium,2019-12-22,2,India,59,0,178,5,79,1
1187027,Wankhede Stadium,2020-01-14,1,India,45,1,150,4,60,5
1187027,Wankhede Stadium,2020-01-14,2,Australia,84,0,174,0,0,0
1187028,Saurashtra Cricket Association Stadium,2020-01-17,1,India,55,0,194,3,91,3
1187028,Saurashtra Cricket Association Stadium,2020-01-17,2,Australia,55,1,180,4,69,5
1187029,M.Chinnaswamy Stadium,2020-01-19,1,Australia,56,2,167,2,63,5
1187029,M.Chinnaswamy Stadium,2020-01-19,2,India,61,0,163,2,65,1
1187682,Seddon Park,2020-02-05,1,India,55,2,196,1,96,1
1187682,Seddon Park,2020-02-05,2,New Zealand,54,0,238,3,56,3
1187683,Eden Park,2020-02-08,1,New Zealand,52,0,143,7,78,1
1187683,Eden Park,2020-02-08,2,India,59,3,130,4,62,3
1187684,Bay Oval,2020-02-11,1,India,56,2,161,2,79,3
1187684,Bay Oval,2020-02-11,2,New Zealand,65,0,158,5,77,0
1188624,"Providence Stadium, Guyana",2019-08-08,1,West Indies,42,0,12,1,0,0
1188625,"Queen's Park Oval, Trinidad",2019-08-11,1,India,55,1,157,2,67,4
1188625,"Queen's Park Oval, Trinidad",2019-08-11,2,West Indies,46,1,155,7,9,2
1188626,"Queen's Park Oval, Trinidad",2019-08-14,1,West Indies,114,0,126,7,0,0
1188626,"Queen's Park Oval, Trinidad",2019-08-14,2,India,83,1,173,3,0,0
1193504,"R.Premadasa Stadium, Khettarama",2019-07-26,1,Sri Lanka,77,1,168,3,69,4
1193504,"R.Premadasa Stadium, Khettarama",2019-07-26,2,Bangladesh,36,3,168,6,19,1
1193505,"R.Premadasa Stadium, Khettarama",2019-07-28,1,Bangladesh,35,2,134,4,69,2
1193505,"R.Premadasa Stadium, Khettarama",2019-07-28,2,Sri Lanka,69,0,148,3,25,0
1193506,"R.Premadasa Stadium, Khettarama",2019-07-31,1,Sri Lanka,36,1,152,2,106,5
1193506,"R.Premadasa Stadium, Khettarama",2019-07-31,2,Bangladesh,41,2,131,8,0,0
1198238,Old Trafford,2020-09-11,1,Australia,46,2,172,3,76,4
1198238,Old Trafford,2020-09-11,2,England,22,2,168,4,85,3
1198239,Old Trafford,2020-09-13,1,England,32,2,117,5,82,2
1198239,Old Trafford,2020-09-13,2,Australia,44,2,122,6,41,2
1198240,Old Trafford,2020-09-16,1,England,67,2,153,3,82,2
1198240,Old Trafford,2020-09-16,2,Australia,47,2,175,3,83,2
1198247,The Rose Bowl,2020-07-30,2,England,59,3,115,1,0,0
1198248,The Rose Bowl,2020-08-01,2,England,77,2,139,4,0,0
1198249,The Rose Bowl,2020-08-04,1,England,59,3,200,4,69,3
1198487,National Stadium,2019-09-30,1,Pakistan,47,0,169,3,89,4
1198487,National Stadium,2019-09-30,2,Sri Lanka,28,4,174,1,36,5
1198488,National Stadium,2019-10-02,1,Sri Lanka,49,1,166,2,82,6
1198488,National Stadium,2019-10-02,2,Pakistan,67,0,170,3,62,2
1203673,"Kensington Oval, Barbados",2020-01-07,2,West Indies,62,1,122,4,0,0
1203674,"Kensington Oval, Barbados",2020-01-09,2,West Indies,33,3,168,5,41,1
1203675,"National Cricket Stadium, Grenada",2020-01-12,2,West Indies,58,2,141,3,0,0
1213871,Sinhalese Sports Club Ground,2020-02-22,1,West Indies,31,1,164,3,94,3
1213871,Sinhalese Sports Club Ground,2020-02-22,2,Sri Lanka,78,0,153,6,59,3
1213872,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2020-02-26,1,Sri Lanka,49,2,197,0,99,6
1213872,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2020-02-26,2,West Indies,54,0,130,10,0,0
1213873,Pallekele International Cricket Stadium,2020-03-01,1,Sri Lanka,60,0,159,5,88,5
1213873,Pallekele International Cricket Stadium,2020-03-01,2,West Indies,64,0,155,3,82,6
1214667,Sylhet International Cricket Stadium,2020-03-01,1,Bangladesh,44,0,183,4,94,3
1214668,Sylhet International Cricket Stadium,2020-03-03,1,Bangladesh,65,1,174,2,83,5
1214669,Sylhet International Cricket Stadium,2020-03-06,1,Bangladesh,53,0,226,0,43,3
1223955,Sydney Cricket Ground,2020-11-27,1,Australia,51,0,213,2,110,4
1223955,Sydney Cricket Ground,2020-11-27,2,India,80,3,170,3,58,2
1223956,Sydney Cricket Ground,2020-11-29,1,Australia,59,0,216,2,114,2
1223956,Sydney Cricket Ground,2020-11-29,2,India,67,2,192,2,79,5
1223957,Manuka Oval,2020-12-02,1,India,49,1,143,4,110,0
1223957,Manuka Oval,2020-12-02,2,Australia,51,1,176,5,62,4
1233461,Rawalpindi Cricket Stadium,2020-10-30,1,Pakistan,41,0,150,4,90,4
1233462,Rawalpindi Cricket Stadium,2020-11-01,2,Pakistan,68,0,140,4,0,0
1233463,Rawalpindi Cricket Stadium,2020-11-03,2,Pakistan,46,3,162,3,70,3
1233976,University Oval,2021-03-20,1,Bangladesh,33,2,92,5,6,3
1233976,University Oval,2021-03-20,2,New Zealand,80,1,52,1,0,0
1233977,Hagley Oval,2021-03-23,1,Bangladesh,26,1,157,2,88,3
1233977,Hagley Oval,2021-03-23,2,New Zealand,51,2,160,2,64,1
1233978,Basin Reserve,2021-03-26,1,New Zealand,51,2,160,2,107,2
1233978,Basin Reserve,2021-03-26,2,Bangladesh,32,3,97,5,25,2
1239534,"Riverside Ground, Chester-le-Street",2021-06-29,1,Sri Lanka,47,3,119,5,19,2
1239534,"Riverside Ground, Chester-le-Street",2021-06-29,2,England,74,3,115,2,0,0
1239535,"Kennington Oval, London",2021-07-01,1,Sri Lanka,47,4,131,2,63,3
1239535,"Kennington Oval, London",2021-07-01,2,England,65,0,159,2,20,0
1239536,"County Ground, Bristol",2021-07-04,1,Sri Lanka,45,4,113,5,8,1
1239537,"Sophia Gardens, Cardiff",2021-07-08,1,Pakistan,46,4,95,6,0,0
1239537,"Sophia Gardens, Cardiff",2021-07-08,2,England,61,1,81,0,0,0
1239538,"Lord's, London",2021-07-10,1,England,72,2,157,5,18,3
1239538,"Lord's, London",2021-07-10,2,Pakistan,38,3,154,6,3,1
1239539,"Edgbaston, Birmingham",2021-07-13,1,Pakistan,35,1,192,1,104,7
1239539,"Edgbaston, Birmingham",2021-07-13,2,England,84,2,186,3,62,2
1243393,Maharashtra Cricket Association Stadium,2021-03-23,1,India,39,0,166,4,112,1
1243393,Maharashtra Cricket Association Stadium,2021-03-23,2,England,89,0,154,9,8,1
1243394,Maharashtra Cricket Association Stadium,2021-03-26,1,India,41,2,169,1,126,3
1243394,Maharashtra Cricket Association Stadium,2021-03-26,2,England,59,0,259,4,19,0
1243395,Maharashtra Cricket Association Stadium,2021-03-28,1,India,65,0,218,6,46,4
1243395,Maharashtra Cricket Association Stadium,2021-03-28,2,England,66,2,193,6,63,1
1244022,Shere Bangla National Stadium,2021-01-20,1,West Indies,38,2,84,8,0,0
1244022,Shere Bangla National Stadium,2021-01-20,2,Bangladesh,39,0,86,4,0,0
1244023,Shere Bangla National Stadium,2021-01-22,1,West Indies,22,1,105,8,21,1
1244023,Shere Bangla National Stadium,2021-01-22,2,Bangladesh,42,1,107,2,0,0
1244024,Zahur Ahmed Chowdhury Stadium,2021-01-25,1,Bangladesh,53,2,144,2,100,2
1244024,Zahur Ahmed Chowdhury Stadium,2021-01-25,2,West Indies,44,2,110,4,23,4
1251572,"SuperSport Park, Centurion",2021-04-02,1,South Africa,43,3,148,2,82,1
1251572,"SuperSport Park, Centurion",2021-04-02,2,Pakistan,37,1,176,4,61,2
1251573,The Wanderers Stadium,2021-04-04,1,South Africa,56,1,191,1,94,4
1251573,The Wanderers Stadium,2021-04-04,2,Pakistan,68,1,158,6,98,2
1251574,"SuperSport Park, Centurion",2021-04-07,1,Pakistan,44,0,186,3,90,4
1251574,"SuperSport Park, Centurion",2021-04-07,2,South Africa,54,1,168,4,70,5
1251951,"The Village, Malahide, Dublin",2021-07-13,2,South Africa,51,1,138,4,58,5
1251952,"The Village, Malahide, Dublin",2021-07-16,1,South Africa,58,0,188,1,100,3
1252069,Sir Vivian Richards Stadium,2021-03-10,1,Sri Lanka,57,0,132,7,43,3
1252069,Sir Vivian Richards Stadium,2021-03-10,2,West Indies,56,0,135,1,45,1
1252070,Sir Vivian Richards Stadium,2021-03-12,1,Sri Lanka,51,3,142,2,80,3
1252070,Sir Vivian Richards Stadium,2021-03-12,2,West Indies,57,0,141,2,76,3
1252071,Sir Vivian Richards Stadium,2021-03-14,1,Sri Lanka,50,0,135,6,89,0
1252071,Sir Vivian Richards Stadium,2021-03-14,2,West Indies,40,2,170,2,66,1
1262344,"Shere Bangla National Stadium, Mirpur",2021-05-23,1,Bangladesh,40,1,153,3,64,2
1262344,"Shere Bangla National Stadium, Mirpur",2021-05-23,2,Sri Lanka,49,2,142,5,33,3
1262346,Sher-e-Bangla National Cricket Stadium,2021-05-25,1,Bangladesh,44,2,144,5,58,3
1262346,Sher-e-Bangla National Cricket Stadium,2021-05-25,2,Sri Lanka,38,1,103,8,0,0
1262347,"Shere Bangla National Stadium, Mirpur",2021-05-28,1,Sri Lanka,77,0,140,4,69,2
1262347,"Shere Bangla National Stadium, Mirpur",2021-05-28,2,Bangladesh,29,3,142,5,18,2
1262755,"R Premadasa Stadium, Colombo",2021-07-18,1,Sri Lanka,55,1,131,5,76,3
1262755,"R Premadasa Stadium, Colombo",2021-07-18,2,India,91,1,172,2,0,0
1262756,"R Premadasa Stadium, Colombo",2021-07-20,1,Sri Lanka,59,0,136,6,80,3
1262756,"R Premadasa Stadium, Colombo",2021-07-20,2,India,60,2,149,5,68,0
1262757,"R Premadasa Stadium, Colombo",2021-07-23,1,India,66,1,152,7,7,2
1262757,"R Premadasa Stadium, Colombo",2021-07-23,2,Sri Lanka,55,1,172,6,0,0
1263161,"Kensington Oval, Bridgetown, Barbados",2021-07-20,1,Australia,50,0,137,4,65,5
1263161,"Kensington Oval, Bridgetown, Barbados",2021-07-20,2,West Indies,35,6,88,4,0,0
1263162,"Kensington Oval, Bridgetown, Barbados",2021-07-22,1,Australia,37,3,103,5,47,2
1263162,"Kensington Oval, Bridgetown, Barbados",2021-07-22,2,West Indies,51,3,140,3,0,0
